Label,area_0,area_1,area_2,area_3,area_4
Parasitized,92.5,14439.5,0,0,0
Parasitized,176,14367,0,0,0
Parasitized,61,123,13230,0,0
Parasitized,187,14404,0,0,0
Parasitized,407.5,12974.5,0,0,0
Parasitized,3930,7,79.5,10.5,254.5
Parasitized,100,7041,0,0,0
Parasitized,132.5,0.5,0,26.5,24380
Parasitized,176,8381.5,0,0,0
Parasitized,184,20,16364.5,0,0
Parasitized,3,1.5,10,4789,0
Parasitized,15,301.5,14278,0,0
Parasitized,199.5,10606,0,0,0
Parasitized,109.5,11279,0,0,0
Parasitized,31,280,16977.5,0,0
Parasitized,72.5,101,9627,0,0
Parasitized,0,10,4452.5,0,0
Parasitized,203.5,10341.5,0,0,0
Parasitized,101.5,10705.5,0,0,0
Parasitized,15947,0,0,0,0
Parasitized,111,16823,0,0,0
Parasitized,166.5,2,11359,0,0
Parasitized,10400,0,0,0,0
Parasitized,374.5,20539,0,0,0
Parasitized,78,133,14873.5,0,0
Parasitized,351.5,12885.5,0,0,0
Parasitized,141.5,244.5,15573,0,0
Parasitized,194.5,13330,0,0,0
Parasitized,240.5,15252.5,0,0,0
Parasitized,11685.5,0,0,0,0
Parasitized,36.5,19,132,215.5,127
Parasitized,262,6,219,8343,0
Parasitized,379,13146,0,0,0
Parasitized,188.5,18009,0,0,0
Parasitized,7721.5,0,0,0,0
Parasitized,2,278,296.5,10110,0
Parasitized,59.5,14797,0,0,0
Parasitized,114,36,12863.5,0,0
Parasitized,206.5,14265,0,0,0
Parasitized,23.5,0,11.5,76,0
Parasitized,194,11862.5,0,0,0
Parasitized,223.5,20839,0,0,0
Parasitized,7,132,5797,0,0
Parasitized,70.5,13497,0,0,0
Parasitized,248.5,8233.5,0,0,0
Parasitized,188,11865.5,0,0,0
Parasitized,57,86.5,29.5,18602.5,0
Parasitized,66,2,5.5,22.5,67.5
Parasitized,2,227,0.5,3104,0
Parasitized,19.5,11955.5,0,0,0
Parasitized,191.5,8756.5,0,0,0
Parasitized,9866.5,0,0,0,0
Parasitized,10621,0,0,0,0
Parasitized,187,15746,0,0,0
Parasitized,157.5,12878.5,0,0,0
Parasitized,49,148,19,12.5,78.5
Parasitized,112,14515.5,0,0,0
Parasitized,75.5,59.5,14954.5,0,0
Parasitized,90,17358.5,0,0,0
Parasitized,310.5,12380.5,0,0,0
Parasitized,172.5,9739.5,0,0,0
Parasitized,12.5,4,7,805,321.5
Parasitized,14,500,11231,0,0
Parasitized,5057,9419,0,0,0
Parasitized,14,9047,0,0,0
Parasitized,617,13119,0,0,0
Parasitized,77,189.5,11997,0,0
Parasitized,82.5,12442.5,0,0,0
Parasitized,202.5,170,8941.5,0,0
Parasitized,463,18440,0,0,0
Parasitized,82.5,11657,0,0,0
Parasitized,99.5,109,12421.5,0,0
Parasitized,224,60.5,14414.5,0,0
Parasitized,152,3,0,6305.5,9414.5
Parasitized,9269,0,0,0,0
Parasitized,152,13794.5,0,0,0
Parasitized,126,91,14280.5,0,0
Parasitized,23.5,14,33,14451.5,0
Parasitized,220,174,12385.5,0,0
Parasitized,210.5,10196,0,0,0
Parasitized,9,23.5,5061,0,0
Parasitized,306.5,12362.5,0,0,0
Parasitized,216.5,5579,0,0,0
Parasitized,202,200,8158.5,0,0
Parasitized,161,15450,0,0,0
Parasitized,226.5,282.5,67.5,62.5,130
Parasitized,27.5,110,13395,0,0
Parasitized,43,37.5,15735,0,0
Parasitized,8491.5,0,0,0,0
Parasitized,149.5,10929.5,0,0,0
Parasitized,99.5,7474,0,0,0
Parasitized,9708.5,0,0,0,0
Parasitized,83,16140.5,0,0,0
Parasitized,13470,0,0,0,0
Parasitized,10,192.5,67,64,148.5
Parasitized,102,51,14377.5,0,0
Parasitized,110.5,77,141.5,4,68
Parasitized,34.5,123.5,32.5,17.5,2
Parasitized,107,10558.5,0,0,0
Parasitized,361,8613,0,0,0
Parasitized,70.5,0,8.5,3,0.5
Parasitized,150.5,11761,0,0,0
Parasitized,140.5,13012,0,0,0
Parasitized,20290.5,0,0,0,0
Parasitized,300,12162,617,0,0
Parasitized,156,15165,0,0,0
Parasitized,161.5,288.5,21.5,474,8640
Parasitized,196.5,134.5,6786.5,0,0
Parasitized,254.5,8665.5,0,0,0
Parasitized,9352.5,0,0,0,0
Parasitized,203.5,26,4,8724.5,0
Parasitized,14.5,198.5,12.5,1822,0
Parasitized,7.5,139.5,258,325.5,3.5
Parasitized,264.5,243.5,18881.5,0,0
Parasitized,248.5,10247,0,0,0
Parasitized,344.5,11800.5,0,0,0
Parasitized,15.5,196.5,13920.5,0,0
Parasitized,123.5,32,7932,0,0
Parasitized,15871,0,0,0,0
Parasitized,10484.5,0,0,0,0
Parasitized,16311.5,0,0,0,0
Parasitized,51.5,15271,0,0,0
Parasitized,61,27059,0,0,0
Parasitized,143,24.5,10492,0,0
Parasitized,6327,0,0,0,0
Parasitized,159.5,271,8406,0,0
Parasitized,53,84,14419,0,0
Parasitized,6142.5,0,0,0,0
Parasitized,4,16147,0,0,0
Parasitized,168,15955.5,0,0,0
Parasitized,2,24,0,4689.5,10424
Parasitized,10,7719.5,0,0,0
Parasitized,1,12676,0,0,0
Parasitized,0,292.5,5692,0,0
Parasitized,183,11184.5,0,0,0
Parasitized,264.5,9.5,25.5,3822.5,12142
Parasitized,53.5,25.5,16410.5,0,0
Parasitized,12793.5,0,0,0,0
Parasitized,5.5,8.5,153.5,36,2
Parasitized,101,13845.5,0,0,0
Parasitized,170.5,16512,0,0,0
Parasitized,287,14175.5,0,0,0
Parasitized,8259,0,0,0,0
Parasitized,166.5,13581.5,0,0,0
Parasitized,152.5,7294.5,0,0,0
Parasitized,53,16570.5,0,0,0
Parasitized,210,125,18.5,2,14273.5
Parasitized,211,10,47.5,6,27
Parasitized,243,118.5,2,21.5,0
Parasitized,100,60.5,163.5,9739.5,0
Parasitized,226,9538.5,0,0,0
Parasitized,300.5,9424.5,0,0,0
Parasitized,167,15777.5,0,0,0
Parasitized,63.5,618.5,17870.5,0,0
Parasitized,157,9928,0,0,0
Parasitized,352.5,15445.5,0,0,0
Parasitized,13165,0,0,0,0
Parasitized,300.5,402.5,41,15995.5,0
Parasitized,66.5,0.5,695.5,2369.5,0
Parasitized,606,9504.5,0,0,0
Parasitized,280,13550.5,0,0,0
Parasitized,128,11915,0,0,0
Parasitized,46.5,117,194.5,16933,0
Parasitized,156.5,38,13202,0,0
Parasitized,9.5,8339,0,0,0
Parasitized,138,12082,0,0,0
Parasitized,95.5,216.5,13696.5,0,0
Parasitized,2,5920.5,14024.5,0,0
Parasitized,6,5.5,188,16583,0
Parasitized,6590,0,0,0,0
Parasitized,146,148,16.5,4,9246
Parasitized,310,15807.5,0,0,0
Parasitized,194.5,9292,0,0,0
Parasitized,118,51,15966,0,0
Parasitized,180.5,9063,0,0,0
Parasitized,42,46,135.5,12259,0
Parasitized,1.5,7.5,12,2969,0
Parasitized,219,68.5,10468,0,0
Parasitized,367,14867.5,0,0,0
Parasitized,11917,0,0,0,0
Parasitized,4,24,168,12088,0
Parasitized,193,21.5,165.5,224.5,8404.5
Parasitized,4,15,69,1333,23.5
Parasitized,135,221,38.5,182,319.5
Parasitized,24,293,10.5,110.5,25
Parasitized,12556,0,0,0,0
Parasitized,13326,0,0,0,0
Parasitized,0,0,61,0,5.5
Parasitized,168,9605,0,0,0
Parasitized,445.5,8558,0,0,0
Parasitized,31,63.5,20,55,11898
Parasitized,11,203.5,8307,0,0
Parasitized,185.5,10663,0,0,0
Parasitized,210.5,5.5,74.5,180.5,12297.5
Parasitized,16,76.5,107.5,2,12062
Parasitized,27,7,88.5,16724.5,0
Parasitized,61,246.5,10592,0,0
Parasitized,48,88.5,10439.5,0,0
Parasitized,185.5,10075,0,0,0
Parasitized,311,12774.5,0,0,0
Parasitized,17,10,403.5,15,138
Parasitized,286.5,25.5,42,12857,0
Parasitized,45,62.5,12315,0,0
Parasitized,208,13666,0,0,0
Parasitized,34.5,10250,0,0,0
Parasitized,31.5,130.5,12631,0,0
Parasitized,160,14801,0,0,0
Parasitized,156,27.5,11849,0,0
Parasitized,49,70,14879,0,0
Parasitized,376.5,10100.5,0,0,0
Parasitized,95.5,129.5,9197,0,0
Parasitized,150,15.5,10959,0,0
Parasitized,836.5,36.5,2,40.5,13225.5
Parasitized,7082,0,0,0,0
Parasitized,20,187,8454.5,0,0
Parasitized,203,83.5,12432.5,0,0
Parasitized,140,101.5,15964.5,0,0
Parasitized,11402.5,0,0,0,0
Parasitized,9415,0,0,0,0
Parasitized,144.5,158,7,29.5,2
Parasitized,134.5,16236,0,0,0
Parasitized,153,57.5,7353.5,0,0
Parasitized,98.5,146.5,13876.5,0,0
Parasitized,125.5,6429,0,0,0
Parasitized,7629,0,0,0,0
Parasitized,151.5,53.5,18109.5,0,0
Parasitized,105,41.5,12181,0,0
Parasitized,115,12439,0,0,0
Parasitized,89.5,68,9863.5,0,0
Parasitized,191,11967.5,0,0,0
Parasitized,216,14714,0,0,0
Parasitized,1.5,0.5,3,11.5,5
Parasitized,175,6396.5,0,0,0
Parasitized,12413.5,0,0,0,0
Parasitized,171,11314,0,0,0
Parasitized,78,35.5,114.5,11373.5,0
Parasitized,29.5,115,41,133,1996
Parasitized,0,4806,9498.5,0,0
Parasitized,133,28.5,7,18,12287.5
Parasitized,316.5,11106.5,0,0,0
Parasitized,226.5,11724,0,0,0
Parasitized,90,15505,0,0,0
Parasitized,11760.5,0,0,0,0
Parasitized,414,13271,0,0,0
Parasitized,215.5,29.5,14669.5,0,0
Parasitized,6597,0,0,0,0
Parasitized,168,75,11557,0,0
Parasitized,11696,0,0,0,0
Parasitized,0,2.5,1276,51,278.5
Parasitized,8395,0,0,0,0
Parasitized,187,10695.5,0,0,0
Parasitized,130,17128.5,0,0,0
Parasitized,4633.5,8459.5,0,0,0
Parasitized,145.5,8323,0,0,0
Parasitized,272,11372,0,0,0
Parasitized,80.5,94,34.5,9964,0
Parasitized,9963,0,0,0,0
Parasitized,35.5,109,13506.5,0,0
Parasitized,38,27.5,8203.5,0,0
Parasitized,113,53.5,14978.5,0,0
Parasitized,15696,0,0,0,0
Parasitized,2,8.5,2,109.5,47
Parasitized,59.5,14072,0,0,0
Parasitized,143.5,14868.5,0,0,0
Parasitized,242,13268,0,0,0
Parasitized,17,0,0.5,2.5,0.5
Parasitized,113.5,14271,0,0,0
Parasitized,81.5,39.5,27,9667,0
Parasitized,2,1,143.5,12022,0
Parasitized,195,11105,0,0,0
Parasitized,75.5,13706,0,0,0
Parasitized,5.5,201.5,14725.5,0,0
Parasitized,0,9.5,8.5,14,42
Parasitized,205.5,19,10964.5,0,0
Parasitized,53,17350.5,0,0,0
Parasitized,45,161,12533.5,0,0
Parasitized,192.5,99.5,18084.5,0,0
Parasitized,71,10207,0,0,0
Parasitized,239,11036,0,0,0
Parasitized,19,15744.5,0,0,0
Parasitized,141,19501,0,0,0
Parasitized,218.5,11581,0,0,0
Parasitized,110.5,212.5,380,10240,0
Parasitized,53,695,35,350.5,11.5
Parasitized,83.5,10541,0,0,0
Parasitized,9.5,69.5,253.5,1700,12.5
Parasitized,15204,0,0,0,0
Parasitized,28.5,2,241,13788,0
Parasitized,144,29.5,153.5,1,14570.5
Parasitized,193,10417,0,0,0
Parasitized,25.5,20.5,2,318.5,105.5
Parasitized,9291,0,0,0,0
Parasitized,75,101,7811.5,0,0
Parasitized,186.5,15445,0,0,0
Parasitized,33,255.5,11824.5,0,0
Parasitized,297,14997,0,0,0
Parasitized,153.5,12417.5,0,0,0
Parasitized,27,4,17673.5,0,0
Parasitized,192.5,16607,0,0,0
Parasitized,190.5,17088.5,0,0,0
Parasitized,12167,0,0,0,0
Parasitized,263,195,10618.5,0,0
Parasitized,60.5,12814,0,0,0
Parasitized,148.5,65.5,11582.5,0,0
Parasitized,55.5,17459.5,0,0,0
Parasitized,10267.5,0,0,0,0
Parasitized,9890,0,0,0,0
Parasitized,197.5,12754,0,0,0
Parasitized,110,42,11451.5,0,0
Parasitized,153.5,60,33,11,11736
Parasitized,127.5,203,11996.5,0,0
Parasitized,130.5,68.5,11577,0,0
Parasitized,100.5,243.5,15194,0,0
Parasitized,580,10828,0,0,0
Parasitized,118,2,96,100.5,14
Parasitized,211.5,14111,0,0,0
Parasitized,190,12368,0,0,0
Parasitized,198.5,171.5,13215.5,0,0
Parasitized,376,46.5,24,61,15.5
Parasitized,0,0,0,1.5,4.5
Parasitized,111,15191.5,0,0,0
Parasitized,2,11000,0,0,0
Parasitized,135.5,99.5,12556.5,0,0
Parasitized,308.5,13602,0,0,0
Parasitized,100.5,11504.5,0,0,0
Parasitized,135.5,1,15589,0,0
Parasitized,310.5,61,364.5,51.5,12475.5
Parasitized,134,14075.5,0,0,0
Parasitized,289,4424.5,0,0,0
Parasitized,190,9617,0,0,0
Parasitized,85.5,11.5,11,67.5,12313.5
Parasitized,94,9917,0,0,0
Parasitized,5.5,13284.5,0,0,0
Parasitized,246,8748,0,0,0
Parasitized,725.5,69.5,11320,0,0
Parasitized,107,0,12549.5,0,0
Parasitized,68,11161.5,0,0,0
Parasitized,6583,0,0,0,0
Parasitized,114,14978,0,0,0
Parasitized,123,10463.5,0,0,0
Parasitized,5356,0,0,0,0
Parasitized,234,9717.5,0,0,0
Parasitized,142,37,85.5,9145.5,0
Parasitized,10742.5,0,0,0,0
Parasitized,2,24.5,8.5,40,236
Parasitized,52,12286.5,0,0,0
Parasitized,4209,0,0,0,0
Parasitized,189.5,16945,0,0,0
Parasitized,4,75.5,41.5,8.5,5.5
Parasitized,281,11795,0,0,0
Parasitized,112.5,15414,0,0,0
Parasitized,165,11219.5,0,0,0
Parasitized,88,15962.5,0,0,0
Parasitized,144.5,14036,0,0,0
Parasitized,111.5,127,17387,0,0
Parasitized,18.5,11.5,12928.5,0,0
Parasitized,356.5,6679.5,0,0,0
Parasitized,633,13211,0,0,0
Parasitized,120,125.5,9041.5,0,0
Parasitized,8.5,379,0.5,0.5,819
Parasitized,10782.5,0,0,0,0
Parasitized,106.5,552,8764.5,0,0
Parasitized,302,11104,0,0,0
Parasitized,19.5,174,394.5,13216,0
Parasitized,74.5,34.5,10898,0,0
Parasitized,119,12442,0,0,0
Parasitized,248.5,7512.5,0,0,0
Parasitized,108.5,13751,0,0,0
Parasitized,90.5,14138,0,0,0
Parasitized,186.5,167.5,191,12095,0
Parasitized,176,8411,0,0,0
Parasitized,184.5,37,13940.5,0,0
Parasitized,2,4,201,3,34
Parasitized,103,9873,0,0,0
Parasitized,333,15895,0,0,0
Parasitized,224,63,280.5,7087.5,14.5
Parasitized,98,10951,0,0,0
Parasitized,128,15423.5,0,0,0
Parasitized,29.5,11307.5,0,0,0
Parasitized,7396.5,0,0,0,0
Parasitized,118.5,8451,0,0,0
Parasitized,851,2,4,263,2548
Parasitized,29.5,158.5,11376.5,0,0
Parasitized,112,185,10056.5,0,0
Parasitized,7418.5,10181.5,0,0,0
Parasitized,140,5874.5,0,0,0
Parasitized,12236,0,0,0,0
Parasitized,35,11081,0,0,0
Parasitized,10299,0,0,0,0
Parasitized,188,8093,0,0,0
Parasitized,119.5,10554.5,0,0,0
Parasitized,180,9825,0,0,0
Parasitized,11.5,286.5,16160,0,0
Parasitized,16,7673.5,0,0,0
Parasitized,383,136,166,127.5,8.5
Parasitized,126,7404.5,0,0,0
Parasitized,79,9817,0,0,0
Parasitized,138.5,9610.5,0,0,0
Parasitized,119,330,6813,0,0
Parasitized,142.5,16.5,15301,0,0
Parasitized,112,16928,0,0,0
Parasitized,175,9918,0,0,0
Parasitized,8851.5,0,0,0,0
Parasitized,25,26,186.5,10,13463.5
Parasitized,210,10927.5,0,0,0
Parasitized,189.5,19364.5,0,0,0
Parasitized,88,8.5,9417.5,0,0
Parasitized,85.5,13915,0,0,0
Parasitized,112.5,12310,0,0,0
Parasitized,10,84,100.5,12956,0
Parasitized,137,7690,0,0,0
Parasitized,153,7058,0,0,0
Parasitized,2,56,13280,0,0
Parasitized,49.5,10934,0,0,0
Parasitized,312.5,24,34.5,2090,25.5
Parasitized,145,10785,0,0,0
Parasitized,11869,0,0,0,0
Parasitized,199,225.5,7888.5,0,0
Parasitized,169,11384.5,0,0,0
Parasitized,151.5,12.5,2,275.5,18
Parasitized,14826,0,0,0,0
Parasitized,43.5,15,8563,0,0
Parasitized,109,13208.5,0,0,0
Parasitized,88,12892.5,0,0,0
Parasitized,204.5,10315.5,0,0,0
Parasitized,53.5,108,12155,0,0
Parasitized,156,8926,0,0,0
Parasitized,191,93.5,59.5,8229.5,0
Parasitized,2,2,366.5,9118.5,0
Parasitized,31,849,40.5,23.5,92
Parasitized,20,107.5,10706,0,0
Parasitized,6812,0,0,0,0
Parasitized,34,39,8713.5,0,0
Parasitized,28,175.5,11734.5,0,0
Parasitized,16939,0,0,0,0
Parasitized,18,2,33,2,2
Parasitized,41,48.5,73.5,23.5,9991.5
Parasitized,204,10367,0,0,0
Parasitized,2,343.5,11588.5,0,0
Parasitized,171.5,144.5,12208.5,0,0
Parasitized,54.5,10578,0,0,0
Parasitized,261,46,236,13888.5,0
Parasitized,89,78.5,11894.5,0,0
Parasitized,63.5,10013,0,0,0
Parasitized,86,94,12350,0,0
Parasitized,116,219,2,10415,0
Parasitized,225,14628.5,0,0,0
Parasitized,0,45.5,4,15,325
Parasitized,2,35.5,441,12405.5,0
Parasitized,38.5,154.5,10869,0,0
Parasitized,55.5,15343.5,0,0,0
Parasitized,95,12098.5,0,0,0
Parasitized,44,27.5,165,11934.5,0
Parasitized,568.5,13.5,7,192,290.5
Parasitized,104.5,24730,0,0,0
Parasitized,10406.5,13.5,0,0,0
Parasitized,2,186.5,258.5,9328,0
Parasitized,169.5,12750.5,0,0,0
Parasitized,165.5,13034,0,0,0
Parasitized,1,972.5,12437,0,0
Parasitized,43.5,9363.5,0,0,0
Parasitized,0,15,2869,0,0
Parasitized,31.5,95.5,16159.5,0,0
Parasitized,161.5,114,11475.5,0,0
Parasitized,58,10428.5,0,0,0
Parasitized,176.5,53.5,11695,0,0
Parasitized,213.5,12478.5,0,0,0
Parasitized,12.5,178,77,11007,0
Parasitized,79.5,18.5,14212.5,0,0
Parasitized,11650,0,0,0,0
Parasitized,142.5,13219,0,0,0
Parasitized,11.5,13555.5,0,0,0
Parasitized,180.5,7854.5,0,0,0
Parasitized,8752.5,0,0,0,0
Parasitized,2,51,33.5,4,1
Parasitized,63,146.5,16159,0,0
Parasitized,173.5,12465.5,0,0,0
Parasitized,199,17856.5,0,0,0
Parasitized,170,13235,0,0,0
Parasitized,36.5,10,0,47,63.5
Parasitized,102,233.5,10979,0,0
Parasitized,185,106,10681,0,0
Parasitized,118,8108.5,0,0,0
Parasitized,119,12355,0,0,0
Parasitized,88,59.5,12223.5,0,0
Parasitized,161,173.5,12901,0,0
Parasitized,39.5,182.5,10040,0,0
Parasitized,173.5,10955,0,0,0
Parasitized,69,13082,0,0,0
Parasitized,258,58.5,10482,0,0
Parasitized,182.5,11842,0,0,0
Parasitized,10693,0,0,0,0
Parasitized,7,10993.5,0,0,0
Parasitized,451.5,11113,0,0,0
Parasitized,182.5,15329,0,0,0
Parasitized,16,7,8431.5,0,0
Parasitized,27,10762.5,0,0,0
Parasitized,56.5,217.5,2,32,11442.5
Parasitized,167,8879.5,0,0,0
Parasitized,259.5,12017.5,0,0,0
Parasitized,95.5,4,181,79.5,64
Parasitized,156,10579.5,0,0,0
Parasitized,4436.5,0,0,0,0
Parasitized,7711.5,0,0,0,0
Parasitized,284,11383.5,0,0,0
Parasitized,89,300,284,141,7833.5
Parasitized,70.5,178,63.5,8154,0
Parasitized,129,13738.5,0,0,0
Parasitized,86,115,11398,0,0
Parasitized,244,360,10593.5,0,0
Parasitized,10820,0,0,0,0
Parasitized,170.5,10434.5,0,0,0
Parasitized,119,23,15114.5,0,0
Parasitized,122.5,31,77,14834.5,0
Parasitized,9291.5,0,0,0,0
Parasitized,139,16063,0,0,0
Parasitized,170.5,14972,0,0,0
Parasitized,78,37.5,156,14761.5,0
Parasitized,147.5,15427.5,0,0,0
Parasitized,257.5,9061,0,0,0
Parasitized,51,315,26,12104.5,0
Parasitized,33.5,110,8766,0,0
Parasitized,6107.5,0,0,0,0
Parasitized,4,6829.5,0,0,0
Parasitized,9349,0,0,0,0
Parasitized,34,13.5,290.5,9511.5,0
Parasitized,111.5,14314.5,0,0,0
Parasitized,45.5,12285,0,0,0
Parasitized,120.5,13612.5,0,0,0
Parasitized,65.5,228.5,14856.5,0,0
Parasitized,97.5,861,607,8049.5,0
Parasitized,127,183,10417.5,0,0
Parasitized,114,812,14,9742.5,0
Parasitized,101.5,4,137,12652,0
Parasitized,111.5,12491.5,0,0,0
Parasitized,349.5,74.5,8.5,10304.5,0
Parasitized,12455.5,0,0,0,0
Parasitized,77.5,133.5,13663.5,0,0
Parasitized,32.5,24,188,12.5,173
Parasitized,111,67,2,491,10577
Parasitized,70,7068,0,0,0
Parasitized,141.5,9827,0,0,0
Parasitized,357,159,16.5,14375.5,0
Parasitized,123.5,9196.5,0,0,0
Parasitized,86,17054,0,0,0
Parasitized,137,12655.5,0,0,0
Parasitized,43,8.5,17095,0,0
Parasitized,68.5,122,21.5,13610,0
Parasitized,117,19298.5,0,0,0
Parasitized,64.5,23,179.5,1423,68.5
Parasitized,213.5,65,75.5,14377.5,0
Parasitized,22,46.5,26,2,6
Parasitized,154,8341,0,0,0
Parasitized,9249.5,0,0,0,0
Parasitized,4,12035.5,0,0,0
Parasitized,182,12.5,206.5,14360,0
Parasitized,282,22078.5,0,0,0
Parasitized,333,10174,0,0,0
Parasitized,124.5,7208.5,0,0,0
Parasitized,131.5,14396,0,0,0
Parasitized,81.5,217.5,9222.5,0,0
Parasitized,359.5,88,17145,0,0
Parasitized,180.5,12340,0,0,0
Parasitized,5764.5,0,0,0,0
Parasitized,135,8504,0,0,0
Parasitized,197.5,12233.5,0,0,0
Parasitized,4,4683.5,9086.5,0,0
Parasitized,127,11760,0,0,0
Parasitized,128.5,27,7484.5,0,0
Parasitized,24.5,140,15171.5,0,0
Parasitized,345,9409,0,0,0
Parasitized,12810,0,0,0,0
Parasitized,372,12098,0,0,0
Parasitized,92,209,11875,0,0
Parasitized,68,115,10313.5,0,0
Parasitized,162.5,9430,0,0,0
Parasitized,325.5,30.5,14,372.5,12.5
Parasitized,166,17522.5,0,0,0
Parasitized,142,15246,0,0,0
Parasitized,83.5,113.5,8159.5,0,0
Parasitized,34,12248,0,0,0
Parasitized,9637,0,0,0,0
Parasitized,13391,0,0,0,0
Parasitized,190.5,113.5,360,8912.5,0
Parasitized,458.5,9575.5,0,0,0
Parasitized,58,0,501.5,49.5,80.5
Parasitized,11754.5,0,0,0,0
Parasitized,33,12.5,144,12548,0
Parasitized,209.5,217.5,33.5,20.5,195
Parasitized,104.5,13.5,69,29.5,62
Parasitized,21.5,42.5,9519.5,0,0
Parasitized,149.5,14176.5,0,0,0
Parasitized,263.5,196,15496.5,0,0
Parasitized,221,72,4,14481.5,0
Parasitized,73,145.5,226,15181.5,0
Parasitized,141,10078,0,0,0
Parasitized,306.5,11469.5,0,0,0
Parasitized,108.5,13.5,11396,0,0
Parasitized,198.5,9128.5,0,0,0
Parasitized,116.5,14600,0,0,0
Parasitized,218.5,8061,0,0,0
Parasitized,29,9,16.5,9985.5,0
Parasitized,35,165.5,14803.5,0,0
Parasitized,11406.5,0,0,0,0
Parasitized,11725,0,0,0,0
Parasitized,15,245.5,4214,0,0
Parasitized,155,8278.5,0,0,0
Parasitized,108.5,279.5,92,262.5,9.5
Parasitized,236.5,11012.5,0,0,0
Parasitized,112,33.5,6471,0,0
Parasitized,102,9.5,10012,0,0
Parasitized,32,43.5,34,105.5,212
Parasitized,216,57.5,11785,0,0
Parasitized,123.5,10032.5,0,0,0
Parasitized,257.5,250,9641,0,0
Parasitized,15,38.5,12301.5,0,0
Parasitized,60.5,2,43.5,4,577
Parasitized,10873,0,0,0,0
Parasitized,266,18501.5,0,0,0
Parasitized,202.5,14377.5,0,0,0
Parasitized,41,202.5,8685,0,0
Parasitized,2,92,48,9463,0
Parasitized,124,369,4,6448.5,11007
Parasitized,17301,0,0,0,0
Parasitized,63.5,14563,0,0,0
Parasitized,15,5,0,17.5,7
Parasitized,958.5,82,4,28.5,18.5
Parasitized,31,4,51,8114.5,0
Parasitized,217,14795.5,0,0,0
Parasitized,278,210.5,13664.5,0,0
Parasitized,82.5,10251,0,0,0
Parasitized,11060.5,0,0,0,0
Parasitized,227,10579,0,0,0
Parasitized,5.5,2,11.5,133,2
Parasitized,221,13643.5,0,0,0
Parasitized,8.5,88,8.5,74,19
Parasitized,11108,0,0,0,0
Parasitized,145,11018.5,0,0,0
Parasitized,303,13859,0,0,0
Parasitized,151.5,13649.5,0,0,0
Parasitized,9401,0,0,0,0
Parasitized,161.5,12383.5,0,0,0
Parasitized,23.5,65,31216,0,0
Parasitized,753,12167.5,0,0,0
Parasitized,20,127,173.5,14680.5,0
Parasitized,88,131,9146.5,0,0
Parasitized,128,12990,0,0,0
Parasitized,5.5,49.5,4798,0,0
Parasitized,15069,0,0,0,0
Parasitized,241,12456,0,0,0
Parasitized,139.5,12785.5,0,0,0
Parasitized,110,57.5,15595,0,0
Parasitized,182,14062,0,0,0
Parasitized,19,5314.5,0,0,0
Parasitized,2,17,101.5,102.5,179.5
Parasitized,95,11639.5,0,0,0
Parasitized,127,13587.5,0,0,0
Parasitized,248.5,16092.5,0,0,0
Parasitized,42.5,11422,0,0,0
Parasitized,11,95,116.5,12848.5,0
Parasitized,27,14075.5,0,0,0
Parasitized,145,11041.5,0,0,0
Parasitized,197,298,166.5,263.5,12263
Parasitized,88.5,64,7,2,0.5
Parasitized,70.5,90.5,11693,0,0
Parasitized,278,33.5,14687.5,0,0
Parasitized,16,399.5,5184,0,0
Parasitized,142,12036,0,0,0
Parasitized,10981,0,0,0,0
Parasitized,7864.5,9418.5,0,0,0
Parasitized,47,15878,0,0,0
Parasitized,13.5,18,67,54,8.5
Parasitized,63,17943,0,0,0
Parasitized,154,47.5,11933,0,0
Parasitized,146.5,163,12100.5,0,0
Parasitized,168,12711,0,0,0
Parasitized,142.5,83,104.5,101,152
Parasitized,174,11871,0,0,0
Parasitized,225,11332,0,0,0
Parasitized,7332,0,0,0,0
Parasitized,57,145.5,45,7137,0
Parasitized,13942.5,0,0,0,0
Parasitized,97,11191.5,0,0,0
Parasitized,80.5,86.5,53.5,12530.5,0
Parasitized,156.5,2,2,16030.5,0
Parasitized,123,57,11,9.5,12.5
Parasitized,15,131.5,127.5,13528,0
Parasitized,22.5,44.5,81,13718,0
Parasitized,56.5,299,221,39.5,11829
Parasitized,16.5,54,210,15824.5,0
Parasitized,10,344,4,292,7
Parasitized,24,48,220.5,7157,16826
Parasitized,55.5,224,2,12467.5,0
Parasitized,138,149.5,9516.5,0,0
Parasitized,13312.5,0,0,0,0
Parasitized,22.5,103.5,177.5,83,54.5
Parasitized,339.5,13483,0,0,0
Parasitized,134,18769,0,0,0
Parasitized,211.5,13295.5,0,0,0
Parasitized,58,185,15482.5,0,0
Parasitized,12688,0,0,0,0
Parasitized,182,12543,0,0,0
Parasitized,5651,0,0,0,0
Parasitized,151,20,0,2842.5,0
Parasitized,9372,0,0,0,0
Parasitized,0,282,11.5,320,516
Parasitized,108,77,12084,56,0
Parasitized,157.5,2,13286,0,0
Parasitized,12049,0,0,0,0
Parasitized,183.5,16413,0,0,0
Parasitized,97.5,51.5,10522.5,0,0
Parasitized,0,256.5,10165,0,0
Parasitized,86.5,32,8378.5,0,0
Parasitized,153.5,43.5,8989.5,0,0
Parasitized,194,12883,0,0,0
Parasitized,14664.5,0,0,0,0
Parasitized,114.5,185.5,10177,0,0
